Number of Records,Offense,Relationship,Suspect Age At Incident,Suspect Gender,Victim Age At Incident,Victim Gender,Weapon Type,Alcohol,Call Date/Time,Dcf Notified,Drug Related,Id,Incident Number,Mental Health Related,Offense Violation Type Id
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,17,Female - F,45,Male - M,,,7/26/2015 1:04:52 PM,1,0,583825,15BU020150,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,60,Male - M,53,Female - F,,1,7/26/2015 3:45:29 PM,,0,583919,15BU020164,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Same Sex Relationship - HR,21,Male - M,26,Male - M,,,7/29/2015 11:17:35 AM,,0,585917,15BU020419,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,,,29,Female - F,,Yes,7/29/2015 11:17:54 PM,1,0,586362,15BU020463,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,21,Male - M,34,Female - F,,,7/31/2015 7:27:22 PM,,0,587789,15BU020650,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,30,Male - M,55,Female - F,,1,8/5/2015 1:42:21 AM,,0,590768,15BU021123,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Same Sex Relationship - HR,36,Male - M,31,Male - M,,1,8/7/2015 7:41:41 PM,,0,592921,15BU021454,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,22,Female - F,51,Female - F,,1,8/8/2015 2:56:27 AM,,0,593233,15BU021500,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,32,Male - M,43,Female - F,,Yes,8/9/2015 12:43:36 AM,0,0,593840,15BU021605,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Male - M,31,Female - F,,Yes,8/9/2015 5:20:25 PM,1,0,594233,15BU021662,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,40,Male - M,30,Female - F,,1,8/12/2015 2:19:31 AM,0,0,595837,15BU021891,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,64,Male - M,54,Female - F,,,8/12/2015 11:10:36 PM,,0,596543,15BU021991,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Parent - PA,25,Male - M,64,Female - F,,1,8/13/2015 9:04:00 AM,,1,596759,15BU022026,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Male - M,29,Female - F,,,8/16/2015 7:04:26 PM,1,1,914674,15BU022456,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,19,Male - M,21,Female - F,,Yes,8/18/2015 1:49:24 AM,0,0,600169,15BU022586,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,19,Male - M,47,Female - F,,Yes,8/18/2015 1:49:24 AM,0,0,600169,15BU022586,1,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Child - CH,37,Male - M,0,Female - F,,,8/18/2015 9:18:26 AM,,0,600309,15BU022609,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,37,Male - M,34,Female - F,,,8/18/2015 9:18:26 AM,,0,600309,15BU022609,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,26,Female - F,,,8/18/2015 11:31:44 AM,,0,600389,15BU022619,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,31,Male - M,22,Female - F,,,8/19/2015 6:25:15 PM,,1,601470,15BU022792,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,,,21,Male - M,,Yes,8/21/2015 5:37:00 PM,0,0,602999,15BU023023,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,21,Male - M,,,,Yes,8/21/2015 5:37:00 PM,0,0,602999,15BU023023,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,20,Male - M,32,Female - F,,,8/21/2015 6:50:51 PM,,0,603062,15BU023033,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,48,Male - M,39,Female - F,,,8/22/2015 5:01:28 PM,,0,603786,15BU023160,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,62,Male - M,49,Female - F,,Yes,8/28/2015 7:01:00 AM,0,0,608361,15BU023813,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Ex-Spouse -XS,42,Male - M,38,Female - F,,,8/30/2015 9:29:18 PM,,0,610538,15BU024165,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,42,Male - M,38,Female - F,,,8/30/2015 9:29:18 PM,,0,610593,15BU024165,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,28,Male - M,27,Female - F,,Yes,9/1/2015 8:00:42 PM,0,0,612114,15BU024401,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,19,Male - M,58,Male - M,,Yes,9/2/2015 4:25:30 PM,0,0,612844,15BU024501,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,30,Male - M,23,Female - F,,,9/3/2015 1:42:53 PM,,0,613544,15BU024620,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,20,Male - M,2,Male - M,,,9/8/2015 2:07:56 PM,1,0,617672,15BU025332,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Relationship Unknown - RU,42,Male - M,38,Female - F,,,9/8/2015 2:09:31 PM,,0,617676,15BU025333,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Other Family Member - OF,27,Male - M,30,Female - F,,1,9/8/2015 6:06:45 PM,0,0,617872,15BU025352,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,41,Male - M,41,Female - F,,1,9/10/2015 1:01:17 AM,1,0,619795,15BU025515,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,25,Male - M,20,Female - F,,,9/10/2015 10:32:03 PM,,0,619641,15BU025629,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,25,Female - F,23,Male - M,,Yes,9/11/2015 12:41:12 PM,0,0,620055,15BU025713,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,54,Male - M,48,Female - F,,Yes,9/11/2015 7:20:30 PM,0,0,620349,15BU025761,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Same Sex Relationship - HR,13,Female - F,16,Female - F,,Yes,9/12/2015 7:24:26 PM,1,0,621104,15BU025917,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,18,Female - F,,1,9/13/2015 5:02:18 AM,0,0,621386,15BU025992,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,37,Male - M,36,Female - F,,,9/13/2015 1:12:30 PM,,0,621567,15BU026021,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,22,Female - F,34,Male - M,,Yes,9/18/2015 6:53:36 PM,0,0,625637,15BU026662,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,37,Male - M,36,Female - F,,,9/24/2015 2:07:53 AM,,0,629540,15BU027366,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,78,Female - F,81,Male - M,,,9/27/2015 11:23:59 PM,,0,632538,15BU027916,1,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,33,Male - M,37,Female - F,,,9/28/2015 11:00:47 AM,,0,632732,15BU027931,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Spouse - SE,20,Male - M,32,Female - F,,Yes,9/28/2015 11:01:52 AM,0,0,632733,15BU027932,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,37,Male - M,36,Female - F,,,9/28/2015 12:32:20 PM,,0,632816,15BU027945,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,22,Female - F,,Yes,9/28/2015 7:15:04 PM,0,0,633068,15BU027976,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,22,Female - F,,,,Yes,9/28/2015 7:15:04 PM,0,0,633186,15BU027976,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,41,Male - M,41,Female - F,,,10/7/2015 2:18:22 PM,,0,639308,15BU028872,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,45,Male - M,41,Female - F,,Yes,10/7/2015 7:55:00 PM,0,0,639554,15BU028916,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,19,Male - M,53,Male - M,,,10/12/2015 8:13:48 AM,,0,642588,15BU029357,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,15,Male - M,32,Female - F,,1,10/13/2015 6:57:28 PM,1,1,643758,15BU029558,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,29,Male - M,28,Female - F,,1,10/13/2015 10:59:38 PM,0,0,643860,15BU029578,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,40,Male - M,30,Female - F,,Yes,10/19/2015 2:15:12 PM,0,0,647808,15BU030141,0,2233
1,Domestic Assault 13 VSA 1042 13B,Relationship Unknown - RU,26,Female - F,20,Male - M,,Yes,10/21/2015 1:05:34 PM,0,0,682936,15BU030374,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,23,Male - M,27,Female - F,,Yes,10/22/2015 11:08:15 AM,0,0,649927,15BU030483,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,52,Female - F,55,Male - M,,1,10/24/2015 10:42:47 AM,,0,651475,15BU030738,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,55,Male - M,52,Female - F,,1,10/24/2015 10:42:47 AM,,0,651506,15BU030738,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Step-Sibling - SS,12,Female - F,14,Female - F,,,10/24/2015 2:24:23 PM,1,0,651592,15BU030753,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,41,Male - M,41,Female - F,,Yes,10/28/2015 1:32:53 PM,0,0,654332,15BU031082,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,35,Male - M,47,Female - F,,1,10/28/2015 8:35:36 PM,,0,654578,15BU031124,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,29,Male - M,28,Female - F,,1,10/30/2015 8:08:38 PM,,1,656140,15BU031344,1,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,35,Male - M,36,Female - F,,Yes,11/3/2015 8:57:42 PM,0,0,659095,15BU031776,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,27,Male - M,27,Female - F,,Yes,11/5/2015 2:51:21 AM,0,0,659923,15BU031873,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,17,Male - M,17,Female - F,,Yes,11/5/2015 12:04:00 PM,0,0,660215,15BU031898,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,58,Male - M,68,Male - M,,1,11/6/2015 2:12:58 AM,,0,660778,15BU031973,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,25,Male - M,24,Female - F,,,11/8/2015 12:45:51 AM,,0,662284,15BU032215,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,,,33,Male - M,,1,11/10/2015 12:42:38 AM,0,0,663506,15BU032397,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,20,Male - M,44,Female - F,,Yes,11/10/2015 11:23:28 AM,0,0,664077,15BU032424,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,20,Male - M,44,Female - F,,Yes,11/10/2015 11:23:28 AM,0,0,663748,15BU032424,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,30,Male - M,39,Female - F,,1,11/11/2015 1:38:00 AM,,0,664218,15BU032497,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,30,Female - F,38,Female - F,,Yes,11/13/2015 10:42:53 PM,0,0,666438,15BU032776,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,36,Male - M,34,Female - F,,Yes,11/17/2015 12:54:47 PM,0,0,668520,15BU033126,0,2234
1,Domestic Assault 13 VSA 1042 13B,Relationship Unknown - RU,53,Female - F,60,Male - M,,1,11/19/2015 8:19:51 PM,,0,670197,15BU033402,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,32,Male - M,31,Female - F,,Yes,11/20/2015 11:52:56 AM,0,0,670555,15BU033467,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,30,Female - F,26,Female - F,,Yes,11/27/2015 3:23:33 PM,1,0,675518,15BU034109,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,25,Male - M,22,Female - F,,Yes,11/29/2015 9:15:41 AM,0,0,677858,15BU034259,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,40,Male - M,36,Female - F,,Yes,11/29/2015 9:24:30 AM,1,0,676634,15BU034261,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,20,Male - M,21,Female - F,,1,12/2/2015 10:41:42 PM,,0,679102,15BU034595,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,41,Male - M,45,Male - M,,,12/4/2015 9:13:58 AM,,0,680143,15BU034725,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,46,Female - F,46,Male - M,,1,12/4/2015 5:12:29 PM,,0,680525,15BU034774,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,37,Male - M,39,Female - F,,,12/5/2015 7:06:00 PM,,0,681373,15BU034917,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,22,Female - F,25,Male - M,,,12/6/2015 4:38:31 AM,,0,681625,15BU034957,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,26,Male - M,28,Female - F,,1,12/10/2015 7:02:10 PM,,0,684931,15BU035429,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,28,Male - M,24,Female - F,,Yes,12/15/2015 11:57:24 AM,0,0,687930,15BU035855,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Ex-Spouse -XS,26,Male - M,20,Female - F,,Yes,12/15/2015 10:12:00 PM,0,0,688314,15BU035921,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,32,Male - M,36,Female - F,,Yes,12/16/2015 12:45:00 AM,0,0,688368,15BU035928,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,56,Male - M,47,Female - F,,1,12/16/2015 2:56:58 PM,,0,688733,15BU035977,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,31,Male - M,21,Female - F,,Yes,12/17/2015 9:50:32 PM,0,0,689775,15BU036134,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Relationship Unknown - RU,49,Male - M,150,,,1,12/27/2015 8:28:21 PM,,0,696237,15BU036965,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,48,Female - F,47,Male - M,,,1/2/2016 4:02:09 PM,,0,700406,16BU000184,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Female - F,51,Male - M,,1,1/8/2016 10:09:23 PM,,0,704983,16BU000721,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,23,Female - F,,,1/8/2016 11:45:17 PM,,0,704966,16BU000734,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Male - M,33,Female - F,,1,1/17/2016 2:08:29 AM,,0,710402,16BU001483,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,33,Female - F,47,Male - M,,1,1/17/2016 5:12:07 AM,,0,710450,16BU001489,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,69,Male - M,44,Male - M,,1,1/17/2016 2:06:23 PM,,0,710609,16BU001505,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,40,Male - M,57,Male - M,,,1/20/2016 1:58:41 PM,,0,712530,16BU001754,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,21,Female - F,22,Female - F,,,1/24/2016 3:32:50 PM,,0,715333,16BU002142,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,26,Male - M,25,Female - F,,Yes,1/24/2016 5:03:10 PM,1,0,715388,16BU002152,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,49,Male - M,56,Female - F,,,1/24/2016 9:20:34 PM,,0,715491,16BU002163,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,37,Male - M,39,Female - F,,Yes,1/25/2016 10:34:02 PM,0,0,716177,16BU002248,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,33,Male - M,48,Female - F,,1,1/26/2016 12:54:27 AM,0,0,716219,16BU002257,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Child - CH,53,Male - M,15,Male - M,,1,1/27/2016 3:26:16 PM,1,0,717232,16BU002391,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,31,Female - F,46,Male - M,,Yes,2/4/2016 10:19:29 AM,0,0,722582,16BU003079,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,34,Female - F,66,Female - F,,,2/7/2016 2:16:47 PM,,0,724893,16BU003377,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,34,Female - F,59,Male - M,,,2/7/2016 2:16:47 PM,,0,724893,16BU003377,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,34,Female - F,57,Female - F,,,2/7/2016 2:22:07 PM,1,0,724894,16BU003378,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,34,Female - F,15,Male - M,,,2/7/2016 2:22:07 PM,1,0,724894,16BU003378,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,34,Female - F,18,Male - M,,,2/7/2016 2:22:07 PM,1,0,724894,16BU003378,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,22,Female - F,30,Male - M,,Yes,2/9/2016 12:43:58 PM,0,0,726118,16BU003493,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,18,Female - F,40,Female - F,,,2/10/2016 10:29:44 PM,,0,727289,16BU003657,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,,,33,Female - F,,Yes,2/13/2016 5:25:57 PM,1,0,729279,16BU003901,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,47,Male - M,67,Female - F,,,2/16/2016 4:12:15 PM,,0,731029,16BU004097,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,42,Male - M,42,Female - F,,,2/19/2016 2:31:13 PM,,0,733234,16BU004403,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,30,Male - M,56,Male - M,,,2/26/2016 11:31:02 AM,,1,737891,16BU005014,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,27,Female - F,30,Male - M,,Yes,2/27/2016 5:01:18 PM,0,0,738824,16BU005115,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,30,Male - M,27,Female - F,,Yes,2/27/2016 5:01:18 PM,0,0,738824,16BU005115,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Spouse - SE,46,Male - M,31,Female - F,,,3/6/2016 10:02:06 AM,,0,743939,16BU005767,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Parent - PA,17,Male - M,42,Male - M,,,3/8/2016 7:55:08 PM,1,0,745727,16BU006003,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,57,Male - M,50,Male - M,,1,3/12/2016 10:13:01 PM,,0,748796,16BU006434,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,22,Male - M,35,Female - F,,,3/13/2016 9:05:10 AM,,0,748951,16BU006467,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,38,Male - M,34,Female - F,,1,3/25/2016 11:41:19 PM,1,0,758599,16BU007843,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,42,Male - M,35,Female - F,,Yes,3/29/2016 9:42:49 PM,1,0,761174,16BU008216,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,38,Male - M,34,Female - F,,,3/30/2016 10:41:21 PM,,0,762029,16BU008329,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,47,Male - M,48,Female - F,,,4/1/2016 4:21:41 AM,,0,762984,16BU008449,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,50,Male - M,35,Female - F,,1,4/2/2016 9:01:10 PM,0,0,764353,16BU008668,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,40,Male - M,27,Female - F,,Yes,4/2/2016 9:52:29 PM,0,0,764393,16BU008674,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,21,Male - M,21,Female - F,,1,4/3/2016 4:16:02 AM,,0,764587,16BU008715,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,36,Male - M,48,Female - F,,Yes,4/5/2016 12:38:12 PM,0,1,766142,16BU008901,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,17,Male - M,72,Male - M,,Yes,4/19/2016 10:41:53 PM,0,0,777353,16BU010364,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,34,Female - F,51,Male - M,,,4/21/2016 4:42:43 AM,,0,778246,16BU010486,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,51,Male - M,34,Female - F,,,4/21/2016 4:42:43 AM,,0,778246,16BU010486,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,34,Female - F,33,Male - M,,1,4/22/2016 1:16:33 AM,,0,779135,16BU010622,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Male - M,35,Female - F,,1,4/24/2016 9:55:04 AM,,1,780897,16BU010908,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,34,Male - M,34,Female - F,,,4/27/2016 3:56:40 AM,1,0,782891,16BU011157,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Parent - PA,34,Male - M,3,Female - F,,,4/27/2016 3:56:40 AM,1,0,782935,16BU011157,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Offender - VO,23,Male - M,31,Female - F,,1,4/28/2016 2:33:32 AM,0,0,783743,16BU011249,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,50,Male - M,46,Female - F,,Yes,4/29/2016 1:40:16 PM,,0,784993,16BU011403,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,22,Female - F,,1,4/30/2016 1:41:20 AM,0,0,785680,16BU011511,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,,,22,Female - F,,1,4/30/2016 3:41:37 AM,0,0,785671,16BU011517,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,21,Male - M,33,Female - F,,,5/3/2016 8:02:26 AM,1,0,787741,16BU011848,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,43,Male - M,30,Female - F,,Yes,5/3/2016 11:49:03 AM,0,1,787906,16BU011860,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Child - CH,49,Male - M,25,Female - F,,,5/4/2016 9:19:49 AM,,0,788602,16BU011938,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,29,Female - F,23,Male - M,,,5/4/2016 2:48:19 PM,1,0,788864,16BU011963,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,23,Female - F,32,Male - M,,1,5/7/2016 1:49:20 AM,,0,791070,16BU012280,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,45,Male - M,30,Female - F,,Yes,5/8/2016 9:56:04 AM,1,0,792026,16BU012450,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,37,Male - M,35,Female - F,,Yes,5/10/2016 5:46:42 PM,0,0,793863,16BU012734,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,35,Male - M,38,Female - F,,,5/11/2016 2:30:42 PM,,0,794642,16BU012846,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,27,Male - M,23,Female - F,,Yes,5/14/2016 3:09:08 PM,0,0,797285,16BU013287,0,2234
